case_id,hearing_date,violation_type,decision,amount_due,amount_paid,outstanding
049408704N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049256551L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049408694Z,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049243513H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049354903P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049354904R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25M02575,2025-09-15,UNKNOWN,UNKNOWN,,,0
049408734Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049408695K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049354908Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049404238R,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,25,0,25
049404231Y,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,25,0,25
049187989J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049404228N,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049404227L,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049404230M,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,100,0,100
049395776M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049395765R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049355055X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
039159878X,2025-11-19,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049355056H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049404226J,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049356359J,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,25,0,25
049355057J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049395771N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049354905Z,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356046Z,2025-12-08,SANITATION OTHERS,UNKNOWN,100,0,100
049404235L,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049404234J,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,25,0,25
049387202N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049387201L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356043N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356045R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049108785J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356363M,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049404225H,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049356365X,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049395769Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25M02949,2025-10-06,UNKNOWN,UNKNOWN,,,0
049255775X,2025-12-10,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049395777Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049408698X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049408703L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049271648N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049408708K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049411410P,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049408712N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049239197N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356361Z,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049408715Z,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049408718Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049354906K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356366H,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049356368L,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,25,0,25
049395762L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356770J,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049356768K,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039159483L,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
049408725M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356772N,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049217320M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049387200J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049395760H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049395758Z,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356773P,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049217319P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703998159,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,750,0,750
049356771L,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049408737J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049408736H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0891035824,2025-10-08,DOH MENTAL HEALTH,UNKNOWN,25,0,25
049193541M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049411411R,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049235519Z,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25X01522,2025-11-10,UNKNOWN,UNKNOWN,,,0
048392705P,2025-12-08,SANITATION RECYCLING,UNKNOWN,50,0,50
0891036778,2025-10-08,DOH MENTAL HEALTH,UNKNOWN,1000,0,1000
049395764P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049234495Z,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049239196L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049234496K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049395778X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049354907M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703998140,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,800,0,800
049227491X,2025-12-08,SANITATION RECYCLING,UNKNOWN,25,0,25
049172495H,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049411409H,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049234497M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049246563J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703998498,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,750,0,750
049255308R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049356767Z,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049110986Z,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049233391J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049383661Y,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048996706Y,2025-12-08,SANITATION VENDOR ENFORCEMENT,NONE,25,25,0
25T02244,2025-09-26,UNKNOWN,UNKNOWN,,,0
049385450N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0621425F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
049395753J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049172492M,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049395754L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049212768H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049385257L,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049168883H,2025-12-08,SANITATION POLICE,UNKNOWN,1000,1000,0
049411413K,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049411412Z,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049385449X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049386403P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049373185N,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
048392703L,2025-12-08,SANITATION RECYCLING,UNKNOWN,100,0,100
049168884J,2025-12-08,SANITATION POLICE,UNKNOWN,1000,1000,0
039544601Y,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049395756P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
039544606N,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049395779H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049391021X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049373192L,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0703998662,2025-12-18,DEPT OF TRANSPORTATION,UNKNOWN,250,0,250
039544596Z,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039544607P,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049212769J,2025-12-08,SANITATION OTHERS,UNKNOWN,25,0,25
049228248K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049373232R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
1084725F0,2025-09-23,UNKNOWN,UNKNOWN,,,0
049403604N,2025-12-10,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039159587X,2025-11-19,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039159601N,2025-11-19,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039159561H,2025-11-19,DEPT. OF BUILDINGS,UNKNOWN,625,0,625
039159557P,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039159565P,2025-11-19,DEPT. OF BUILDINGS,UNKNOWN,500,0,500
039159602P,2025-11-19,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049403249H,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049403246M,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039159490J,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039159538J,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049403242P,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0365025F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
049385253Y,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039159485P,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049403243R,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049385254X,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049385252M,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039159621K,2025-11-19,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039159556N,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049193542Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049213506M,2025-12-08,SANITATION OTHERS,UNKNOWN,25,0,25
048392707Z,2025-12-08,SANITATION RECYCLING,UNKNOWN,50,0,50
049277714J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049305612Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049081650P,2026-01-06,SANITATION POLICE,UNKNOWN,50,0,50
049277715L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049278474Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049241515M,2025-12-08,SANITATION RECYCLING,UNKNOWN,100,100,0
049178952L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049172494X,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049257912M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049259254Z,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703997874,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,750,0,750
0233925F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
049396889N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703997773,2025-12-15,DEPT OF TRANSPORTATION,UNKNOWN,1200,0,1200
0703997746,2025-12-18,DEPT OF TRANSPORTATION,UNKNOWN,1200,0,1200
049206395N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049391018P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049373178P,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049391016L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049373176L,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039159532Z,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,5000,0,5000
049206396P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049206394L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049373179R,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0703999450,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,250,0,250
049373186P,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
25T02453,2025-10-24,UNKNOWN,UNKNOWN,,,0
25T02446,2025-10-17,UNKNOWN,UNKNOWN,,,0
0276024F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
049357800X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049254329L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049392474N,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049254326X,2025-12-08,SANITATION OTHERS,UNKNOWN,25,0,25
049226534M,2025-12-08,SANITATION POLICE,UNKNOWN,25,0,25
049360425K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049226532Z,2025-12-08,SANITATION POLICE,UNKNOWN,25,0,25
049226529H,2025-12-08,SANITATION POLICE,UNKNOWN,25,0,25
049226530P,2025-12-08,SANITATION POLICE,UNKNOWN,25,0,25
049277710M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049277709P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049226531R,2025-12-08,SANITATION POLICE,UNKNOWN,25,0,25
25M03194,2025-11-03,UNKNOWN,UNKNOWN,,,0
049223587M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049226526M,2025-12-08,SANITATION POLICE,UNKNOWN,25,0,25
049226527Y,2025-12-08,SANITATION POLICE,UNKNOWN,25,0,25
049226528X,2025-12-08,SANITATION POLICE,UNKNOWN,100,0,100
049360426M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049277708N,2025-12-10,SANITATION OTHERS,UNKNOWN,50,0,50
049277711Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049373177N,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049373174H,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
25Q02259,2025-11-10,UNKNOWN,UNKNOWN,,,0
049391032L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049373175J,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049227492H,2025-12-08,SANITATION RECYCLING,UNKNOWN,100,0,100
049391031J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049292275M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
1398824F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
049256546R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049205714R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
1254724F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
1503824F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
049277706J,2025-12-10,SANITATION OTHERS,UNKNOWN,50,0,50
049277713H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049221391L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25Q02365,2025-10-20,UNKNOWN,UNKNOWN,,,0
049391026P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
1085125F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
1084925F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
049398410L,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049219423Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049220899H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049398407K,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039159519Y,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049398409Y,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049398411N,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049205575X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
1083125F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
1082825F0,2025-09-23,UNKNOWN,UNKNOWN,,,0
049398404P,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
1082625F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
1082725F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
049398412P,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
1082025D0,2025-10-08,UNKNOWN,UNKNOWN,,,0
1082225F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
049258694H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049258695J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
1083725F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
049220900X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049398405R,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049205577J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
039159520L,2025-11-21,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
039159523R,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049352824H,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
1080525F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
1080725F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
1080925F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
049218309X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049260778H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049221387Z,2025-12-08,SANITATION OTHERS,UNKNOWN,100,0,100
049398005H,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
1081025F0,2025-10-14,UNKNOWN,UNKNOWN,,,0
049261540M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049263375R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049136305J,2025-12-08,SANITATION OTHERS,UNKNOWN,100,0,100
049081649H,2026-01-06,SANITATION POLICE,UNKNOWN,50,0,50
049398003Y,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
1081125F0,2025-10-08,UNKNOWN,UNKNOWN,,,0
049398007L,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049392471H,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049265174J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049372060P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049302880R,2025-12-08,SANITATION OTHERS,UNKNOWN,25,0,25
0703997398,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,250,0,250
049380838R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703997360,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,1200,0,1200
049398000Z,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049265965X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703997324,2025-12-15,DEPT OF TRANSPORTATION,UNKNOWN,250,0,250
0703997333,2025-12-15,DEPT OF TRANSPORTATION,UNKNOWN,750,0,750
049382282J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703997342,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,750,0,750
049392481L,2025-12-26,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049398001K,2025-12-15,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049292714P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049266311L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049168465P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703997416,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,250,0,250
049284301R,2025-12-09,SANITATION RECYCLING,UNKNOWN,25,0,25
049292712L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25N01916,2025-09-29,UNKNOWN,UNKNOWN,,,0
049301496H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049284294H,2025-12-09,SANITATION RECYCLING,UNKNOWN,100,0,100
049397426L,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049265967J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049292274K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049221389M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049205579N,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
0703997425,2025-12-17,DEPT OF TRANSPORTATION,UNKNOWN,800,0,800
049397420K,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049397419N,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049397421M,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049370459H,2026-01-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049397417J,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049294848J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049397422Y,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049369236M,2025-12-17,SANITATION OTHERS,UNKNOWN,50,0,50
25T02451,2025-10-17,UNKNOWN,UNKNOWN,,,0
039159500Y,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
25T02452,2025-10-17,UNKNOWN,UNKNOWN,,,0
049397423X,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
039159503J,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049294849L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25M03198,2025-11-17,UNKNOWN,UNKNOWN,,,0
049386406K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25M03152,2025-10-27,UNKNOWN,UNKNOWN,,,0
25M03158,2025-10-27,UNKNOWN,UNKNOWN,,,0
25M03021,2025-10-20,UNKNOWN,UNKNOWN,,,0
049361900P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049212523J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25M03192,2025-11-17,UNKNOWN,UNKNOWN,,,0
049397424H,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049268394P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049212520Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25M02866,2025-10-27,UNKNOWN,UNKNOWN,,,0
25M03193,2025-11-17,UNKNOWN,UNKNOWN,,,0
049266502Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049270288Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049270292R,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
039159482J,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
049212521X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049266313P,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049397284P,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049241516Y,2025-12-08,SANITATION RECYCLING,UNKNOWN,100,100,0
049397283N,2025-12-08,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049241517X,2025-12-08,SANITATION RECYCLING,UNKNOWN,100,100,0
0948525F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
0951525F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
049383841L,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
1015825F1,2025-10-08,UNKNOWN,UNKNOWN,,,0
25Q02410,2025-10-20,UNKNOWN,UNKNOWN,,,0
049147256X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25T02326,2025-10-03,UNKNOWN,UNKNOWN,,,0
25M03062,2025-10-20,UNKNOWN,UNKNOWN,,,0
25N02006,2025-10-06,UNKNOWN,UNKNOWN,,,0
25N01917,2025-09-29,UNKNOWN,UNKNOWN,,,0
049272162H,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049204716X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25M02774,2025-09-22,UNKNOWN,UNKNOWN,,,0
25N01975,2025-11-10,UNKNOWN,UNKNOWN,,,0
014204504Y,2025-10-29,FIRE DEPARTMENT OF NYC,NONE,0,0,0
049221390J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049273734Z,2025-12-08,SANITATION OTHERS,UNKNOWN,100,0,100
25M02773,2025-09-22,UNKNOWN,UNKNOWN,,,0
049266500K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
1086025F0,2025-09-23,UNKNOWN,UNKNOWN,,,0
049397425J,2025-12-09,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049275484Y,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049275485X,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049297681K,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
25Q02293,2025-10-06,UNKNOWN,UNKNOWN,,,0
049391023J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
014204427J,2025-10-28,FIRE DEPARTMENT OF NYC,NONE,0,0,0
25M02811,2025-09-29,UNKNOWN,UNKNOWN,,,0
25Q02366,2025-10-20,UNKNOWN,UNKNOWN,,,0
049397077M,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
039159461K,2025-11-18,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049295832J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,50,0
049159793J,2025-12-08,SANITATION OTHERS,UNKNOWN,50,0,50
049368132N,2025-12-10,SANITATION OTHERS,UNKNOWN,50,0,50
039159460Z,2025-11-12,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
